,address_geocoded,displayLongitude,displayLatitude,address
202,"улица Ильяса Есенберлина 12, 010011 Нұр-Сұлтан, Қазақстан",71.40737,51.19086,"ул. Есенберлина (бывш. пр. Акжайык), д. 12, ВП-1"
203,"улица Ильяса Есенберлина 12, 010011 Нұр-Сұлтан, Қазақстан",71.40737,51.19086,"ул. Есенберлина (бывш. пр. Акжайык), д. 12, ВП-1"
204,"улица Ильяса Есенберлина 12, 010011 Нұр-Сұлтан, Қазақстан",71.40737,51.19086,"ул. Есенберлина (бывш. пр. Акжайык), д. 12, ВП-1"
205,"улица Ильяса Есенберлина 32, 010011 Нұр-Сұлтан, Қазақстан",71.41825,51.18859,"ул. Есенберлина, д. 32"
206,"улица Алиби Жангельдина 42, 010000 Нұр-Сұлтан, Қазақстан",71.43353,51.17522,"ул. Жангельдина, д. 42"
207,"улица Алиби Жангельдина 7, 010000 Нұр-Сұлтан, Қазақстан",71.41535,51.17345,"ул. Жангельдина, д. 7"
208,"улица Жанкент 178, 010010 Нұр-Сұлтан, Қазақстан",71.47707,51.13322,"ул. Жанкент, д. 178"
209,"улица Ильяса Жансугурова 8/1, 010009 Нұр-Сұлтан, Қазақстан",71.48287,51.16025,"ул. Жансугурова, д. 8/1"
210,"улица Жаркент 25A, 010009 Нұр-Сұлтан, Қазақстан",71.51381,51.15048,"ул. Жаркент, д. 25А"
211,"улица Желтоксан 2, 010000 Нұр-Сұлтан, Қазақстан",71.41872,51.16198,"ул. Желтоксан, д. 2"
212,"улица Желтоксан 23, 010000 Нұр-Сұлтан, Қазақстан",71.41454,51.17107,"ул. Желтоксан, д. 23"
213,"улица Жанайдара Жирентаева 15/1, 010008 Нұр-Сұлтан, Қазақстан",71.47272,51.15286,"ул. Жирентаева, д. 15/1"
214,"улица Жанайдара Жирентаева 20, 010008 Нұр-Сұлтан, Қазақстан",71.47476,51.1543,"ул. Жирентаева, д. 20"
215,"улица Жолымбетская 43, 010000 Нұр-Сұлтан, Қазақстан",71.46764,51.20002,ул. Жолымбетская д. 43
216,"улица Ахмета Жубанова 23, 010000 Нұр-Сұлтан, Қазақстан",71.46418,51.16771,"ул. Жубанова, д. 23"
217,"улица Ахмета Жубанова 3, 010005 Нұр-Сұлтан, Қазақстан",71.45681,51.1578,"ул. Жубанова, д. 3"
218,"проспект Магжана Жумабаева 16, 010008 Нұр-Сұлтан, Қазақстан",71.48179,51.15167,"ул. Жумабаева, д. 16"
219,"проспект Магжана Жумабаева 29/4, 010010 Нұр-Сұлтан, Қазақстан",71.49129,51.13652,"ул. Жумабаева, д. 29/4"
220,"проспект Магжана Жумабаева 7/1, 010008 Нұр-Сұлтан, Қазақстан",71.47811,51.15327,"ул. Жумабаева, д. 7/1"
221,"улица Темирбека Жургенова 28, 010010 Нұр-Сұлтан, Қазақстан",71.50496,51.12283,"ул. Жургенова, д. 26"
222,"улица Темирбека Жургенова 28/1, 010010 Нұр-Сұлтан, Қазақстан",71.50649,51.12326,"ул. Жургенова, д. 28/1"
223,"улица Шолпан Иманбаевой 10, 010000 Нұр-Сұлтан, Қазақстан",71.43528,51.16428,"ул. Иманбаевой, д. 10"
224,"улица Амангельды Иманова 17, 010000 Нұр-Сұлтан, Қазақстан",71.43948,51.16439,"ул. Иманова, д. 17"
225,"улица Амангельды Иманова 19, 010000 Нұр-Сұлтан, Қазақстан",71.44184,51.16473,"ул. Иманова, д. 19"
226,"улица Амангельды Иманова 19, 010000 Нұр-Сұлтан, Қазақстан",71.44184,51.16473,"ул. Иманова, д. 19"
227,"улица Амангельды Иманова 34, 010005 Нұр-Сұлтан, Қазақстан",71.45072,51.16281,"ул. Иманова, д. 34"
228,"улица Амангельды Иманова 41, 010005 Нұр-Сұлтан, Қазақстан",71.45805,51.16154,"ул. Иманова, д. 41"
229,"улица Амангельды Иманова 44, 010005 Нұр-Сұлтан, Қазақстан",71.45667,51.16131,"ул. Иманова, д. 44"
230,"улица Амангельды Иманова 50/1, 010005 Нұр-Сұлтан, Қазақстан",71.45925,51.1601,"ул. Иманова, д. 50/1"
231,"улица Амангельды Иманова 8, 010000 Нұр-Сұлтан, Қазақстан",71.43023,51.16269,"ул. Иманова, д. 8"
232,"улица Амангельды Иманова 8, 010000 Нұр-Сұлтан, Қазақстан",71.43023,51.16269,"ул. Иманова, д. 8"
233,"улица Амангельды Иманова 8, 010000 Нұр-Сұлтан, Қазақстан",71.43023,51.16269,"ул. Иманова, д. 8"
234,"проспект Кабанбай батыра 9, 010000 Нұр-Сұлтан, Қазақстан",71.41782,51.14146,"ул. Кабанбай батыра, д. 9/2"
235,"улица Шамши Калдаякова 11, 010010 Нұр-Сұлтан, Қазақстан",71.46493,51.11856,"ул. Калдаякова, д. 11"
236,"улица Карасай батыра 29, 010003 Нұр-Сұлтан, Қазақстан",71.39127,51.1987,"ул. Карасай батыра, д. 29"
237,"улица Кенесары Хана 40, 010000 Нұр-Сұлтан, Қазақстан",71.43307,51.16552,"ул. Кенесары, д. 40"
238,"Кенесары көшесі 47A, 010000 Нұр-Сұлтан, Қазақстан",71.43058,51.16667,"ул. Кенесары, д. 47А"
239,"улица Кенесары Хана 52, 010000 Нұр-Сұлтан, Қазақстан",71.4411199,51.1669909,"ул. Кенесары, д. 52"
240,"улица Кенесары Хана 65, 010000 Нұр-Сұлтан, Қазақстан",71.44127,51.16756,"ул. Кенесары, д. 65, ВП-2"
241,"улица Кенесары Хана 70, 010005 Нұр-Сұлтан, Қазақстан",71.45985,51.16326,"ул. Кенесары, д. 70"
242,"улица Кенесары Хана 78, 010005 Нұр-Сұлтан, Қазақстан",71.46257,51.16272,"ул. Кенесары, д. 78"
243,"улица Кокжелек 2A, 010009 Нұр-Сұлтан, Қазақстан",71.52413,51.13571,"ул. Кокжелек, д. 2А"
244,"улица Конституции 16, 010003 Нұр-Сұлтан, Қазақстан",71.39255,51.19663,"ул. Конституции, д. 16"
245,"улица Конституции 22, 010003 Нұр-Сұлтан, Қазақстан",71.38961,51.19751,"ул. Конституции, д. 22"
246,"улица Кордай 37A, 010010 Нұр-Сұлтан, Қазақстан",71.49947,51.13933,"ул. Кордай, д. 37 А"
247,"улица Кордай 58, 010010 Нұр-Сұлтан, Қазақстан",71.50536,51.13241,"ул. Кордай, д. 58"
248,"улица Кордай 84, 010010 Нұр-Сұлтан, Қазақстан",71.5083,51.12823,"ул. Кордай, д. 83"
249,"улица Кордай 87, 010010 Нұр-Сұлтан, Қазақстан",71.50792,51.12707,"ул. Кордай, д. 87"
250,"улица Космонавтов 13, 010001 Нұр-Сұлтан, Қазақстан",71.42723,51.14454,"ул. Космонавтов, д. 13"
251,"проспект Рахимжана Кошкарбаева 29, 010010 Нұр-Сұлтан, Қазақстан",71.49167,51.12809,"ул. Кошкарбаева, д. 29"
252,"проспект Рахимжана Кошкарбаева 37, 010009 Нұр-Сұлтан, Қазақстан",71.49462,51.12903,"ул. Кошкарбаева, д. 37"
253,"проспект Рахимжана Кошкарбаева 40/1, 010010 Нұр-Сұлтан, Қазақстан",71.49052,51.12593,"ул. Кошкарбаева, д. 40/1"
254,"проспект Рахимжана Кошкарбаева 66/1, 010009 Нұр-Сұлтан, Қазақстан",71.52884,51.14392,"ул. Кошкарбаева, д. 66/1"
255,"проспект Рахимжана Кошкарбаева 8, 010010 Нұр-Сұлтан, Қазақстан",71.46703,51.12746,"ул. Кошкарбаева, д. 8"
256,"улица Александра Кравцова 6, 010002 Нұр-Сұлтан, Қазақстан",71.44209,51.15783,"ул. Кравцова, д. 6"
257,"улица Каныша Сатпаева 10, 010010 Нұр-Сұлтан, Қазақстан",71.46999,51.15041,"ул. К.Сатпаева, д. 10"
258,"улица Куйши Дина 13, 010010 Нұр-Сұлтан, Қазақстан",71.46896,51.14611,"ул. Куйши Дина, д. 13"
259,"улица Куйши Дина 22, 010008 Нұр-Сұлтан, Қазақстан",71.47696,51.14738,"ул. Куйши Дина, д. 22"
260,"улица Куйши Дина 23, 010008 Нұр-Сұлтан, Қазақстан",71.47739,51.14832,"ул. Куйши Дина, д. 23, ВП-6"
261,"улица Куйши Дина 26, 010008 Нұр-Сұлтан, Қазақстан",71.47992,51.14831,"ул. Куйши Дина, д. 26"
262,"улица Куйши Дина 28, 010008 Нұр-Сұлтан, Қазақстан",71.48178,51.14881,"ул. Куйши Дина, д. 28"
263,"улица Куйши Дина 1A, 010010 Нұр-Сұлтан, Қазақстан",71.46176,51.14664,"ул. Куйши Дина, д. 29/1А"
264,"улица Куйши Дина 30, 010008 Нұр-Сұлтан, Қазақстан",71.48358,51.14906,"ул. Куйши Дина, д. 30"
265,"улица Куйши Дина 4/1, 010010 Нұр-Сұлтан, Қазақстан",71.46434,51.14496,"ул. Куйши Дина, д. 4/1"
266,"улица Куйши Дина 8/1, 010010 Нұр-Сұлтан, Қазақстан",71.4678,51.14529,"ул. Куйши Дина, д. 8/1"
267,"переулок Култобе 11, 010000 Нұр-Сұлтан, Қазақстан",71.4509,51.17514,"ул. Култобе, д. 11"
268,"улица Кенжебека Кумысбекова 8, 010000 Нұр-Сұлтан, Қазақстан",71.39965,51.16778,"ул. Кумисбекова, д. 8"
269,"улица Кенжебека Кумысбекова 9, 010000 Нұр-Сұлтан, Қазақстан",71.3971633,51.170523,"ул. Кумисбекова, д. 9"
270,"улица Динмухамеда Конаева 14, 010000 Нұр-Сұлтан, Қазақстан",71.43553,51.12833,"ул. Кунаева, д. 14"
271,"улица Динмухамеда Конаева 14/2, 010000 Нұр-Сұлтан, Қазақстан",71.4374,51.12909,"ул. Кунаева, д. 14/2, ВП-1"
272,"улица Динмухамеда Конаева 35, 010000 Нұр-Сұлтан, Қазақстан",71.43785,51.12998,"ул. Кунаева, д. 35"
273,"улица Беимбета Майлина 14, 010010 Нұр-Сұлтан, Қазақстан",71.47247,51.14411,"ул. Майлина, д. 14"
274,"улица Беимбета Майлина 17, 010000 Нұр-Сұлтан, Қазақстан",71.47561,51.14571,"ул. Майлина, д. 17"
275,"улица Беимбета Майлина 31, 010000 Нұр-Сұлтан, Қазақстан",71.48239,51.14755,"ул. Майлина, д. 31"
276,"улица Беимбета Майлина 7/2, 010010 Нұр-Сұлтан, Қазақстан",71.46854,51.14446,"ул. Майлина, д. 7/2"
277,"улица Маскеу 29, 010000 Нұр-Сұлтан, Қазақстан",71.40699,51.18164,"ул. Маскеу, д. 29"
278,"улица Маскеу 9, 010000 Нұр-Сұлтан, Қазақстан",71.39192,51.17996,"ул. Маскеу, д. 9"
279,"улица Владимира Маяковского 7A, 010012 Нұр-Сұлтан, Қазақстан",71.56621,51.14629,"ул. Маяковского, д. 7 А"
280,"Медеу көшесі 66A, 010004 Нұр-Сұлтан, Қазақстан",71.37187,51.19508,"ул. Медеу, д. 66А"
281,"улица Габита Мусрепова 2/2, 010009 Нұр-Сұлтан, Қазақстан",71.50081,51.15083,"ул. Мусрепова, д. 2/2"
282,"улица Габита Мусрепова 7, 010009 Нұр-Сұлтан, Қазақстан",71.50098,51.15353,"ул. Мусрепова, д. 7"
283,"улица Габидена Мустафина 1, 010009 Нұр-Сұлтан, Қазақстан",71.505,51.14981,"ул. Мустафина, д. 1"
284,"улица Жумекена Нажимеденова 16A, 010010 Нұр-Сұлтан, Қазақстан",71.47729,51.11804,"ул. Нажимеденова, д. 16А"
285,"улица Окжетпес 66, 010003 Нұр-Сұлтан, Қазақстан",71.38463,51.19095,"ул. Окжетпес, д. 66"
286,"улица Жакыпа Омарова 27, 010000 Нұр-Сұлтан, Қазақстан",71.40671,51.16824,ул. Омарова д. 27
287,"улица Орынбор 16, 010000 Нұр-Сұлтан, Қазақстан",71.37811,51.12967,"ул. Орынбор, д. 16"
288,"улица Отырар 10, 010000 Нұр-Сұлтан, Қазақстан",71.43781,51.16848,"ул. Отырар, д. 10"
289,"улица Петрова 1/2, 010010 Нұр-Сұлтан, Қазақстан",71.46239,51.15115,"ул. Петрова, д. 1/2"
290,"улица Петрова 13, 010010 Нұр-Сұлтан, Қазақстан",71.46795,51.14928,"ул. Петрова, д. 13"
291,"улица Петрова 15, 010010 Нұр-Сұлтан, Қазақстан",71.4695,51.1493,"ул. Петрова, д. 15"
292,"улица Петрова 23A, 010008 Нұр-Сұлтан, Қазақстан",71.47622,51.15084,"ул. Петрова, д. 23 А"
293,"улица Петрова 24, 010008 Нұр-Сұлтан, Қазақстан",71.47284,51.14865,"ул. Петрова, д. 24"
294,"улица Григория Потанина 9, 010011 Нұр-Сұлтан, Қазақстан",71.40255,51.18654,"ул. Потанина, д. 9"
295,"улица Александра Пушкина 35B, 010000 Нұр-Сұлтан, Қазақстан",71.47759,51.16944,"ул. Пушкина, д. 35Б"
296,"улица Кайрата Рыскулбекова 16, 010009 Нұр-Сұлтан, Қазақстан",71.50318,51.15993,"ул. Рыскулбекова, д. 16"
297,"улица Кайрата Рыскулбекова 31/1, 010009 Нұр-Сұлтан, Қазақстан",71.50083,51.16134,"ул. Рыскулбекова, д. 31/1"
